split,index,n,fs_hz,phase_deg,voltage_ratio_scale,edge_time_s,load_proxy,target_mode,reciprocity,min_real_y_eig,kcl
val,106,6,27292.975279336235,7.402048486892958,0.955178346868779,8.409931061049058e-08,0.03833307320677778,residual,6.280369834735101e-16,6.165856830613334e-07,7.770726138294351e-12
val,107,8,18491.26964947196,25.583948631748246,1.0412295497892283,1.9192212141436355e-07,0.19071825269373327,residual,4.572178254219405e-15,1.230635892155504e-06,2.5740467568693758e-11
val,108,4,28927.89438219773,25.841100076909402,0.9981142375256036,1.0975803693455609e-07,0.11784075517384886,residual,3.110606378280845e-15,3.781981819739e-07,4.687428401686771e-12
val,109,6,19923.8797874805,23.868621598712704,0.9411270759331297,9.424460589803908e-08,0.15091915946022025,residual,1.2560739669470201e-15,9.287115061001382e-07,8.134767913360665e-12
val,110,8,18154.88211568283,24.067273302505306,0.9188574081047748,8.337443052484603e-08,0.16284384184217338,residual,1.5742574924190435e-15,1.9438663738851105e-06,8.348051665364355e-12
val,111,4,16375.177708771369,11.32684381743318,0.9926986400151214,6.459804638605684e-08,0.09929760593270262,residual,5.17892563931115e-15,1.8174151555229511e-06,1.4551915228366852e-11
val,112,6,25337.130480461485,5.389856217601335,0.9348320282152077,1.4165114640849903e-07,0.02976975731312592,residual,1.7798229048217483e-15,8.328327366671757e-07,7.290154618149881e-12
val,113,8,23063.419538478523,26.799936976757618,1.0454898190565114,1.244823900402408e-07,0.1595663513566865,residual,2.220446049250313e-15,1.036317365482992e-06,1.6169130228773635e-11
val,114,4,16592.367347040585,26.32146180849341,0.9582643510015049,1.5609305639184328e-07,0.2002869681786729,residual,3.66205343881779e-15,1.8765029586682913e-06,1.1823431123048067e-11
val,115,6,19886.211436223093,32.276812600016875,1.0525258856109025,7.855225779205152e-08,0.21635778790672916,residual,1.1188630228279524e-15,1.3385198309257836e-06,1.505653302150977e-11
val,116,8,21099.184146125688,14.383728581408858,0.9930641203456604,1.499922372169997e-07,0.09612549736290377,residual,3.202372833989377e-15,1.04782059875354e-06,1.4580309236299762e-11
val,117,4,16878.994051413665,19.62230354358792,0.9714889558875284,1.2531758061516172e-07,0.1552879503328273,residual,4.440892098500626e-16,1.7619038252385408e-06,1.1249828164048252e-11
val,118,6,27374.198957401102,30.79676747075226,1.068551012872279,1.0078892654127585e-07,0.15377640234313986,residual,9.930136612989092e-16,6.026680564695897e-07,8.580155856231254e-12
val,119,8,19784.73461479309,18.528710521726925,0.9085080904226639,1.6340040631591543e-07,0.11778542918379724,residual,2.224778631027185e-15,1.5166041735676002e-06,1.5245909357181706e-11
val,120,4,21316.545887977292,24.753639053921138,0.9788564697629427,1.36343392994256e-07,0.1512917178468314,residual,2.0947646133377085e-15,1.1177534056911314e-06,4.547473508864641e-12
val,121,6,26849.65914933054,10.254335913156673,1.0657596620450782,8.762201392167439e-08,0.05923511289525021,residual,1.350644602892852e-15,5.894976491951679e-07,7.332580706405269e-12
val,122,8,26175.590051020226,26.91980670139596,1.0909605320420084,1.4321978347995358e-07,0.1472502317651455,residual,1.350644602892852e-15,8.573109710135878e-07,1.4896012866446834e-11
val,123,4,20403.87043104752,24.91535198549656,1.0800999666259594,1.6336331977487148e-07,0.1753637081678126,residual,3.1264164235997256e-15,8.956365985850962e-07,3.637978807091713e-12
val,124,6,20299.41977445065,33.958160318625964,1.0094516759078138,1.3883635821531065e-07,0.2114344972199683,residual,2.2315206618374916e-15,1.4766982900750873e-06,7.332580706405269e-12
val,125,8,28357.05387344971,17.36720299528306,1.0075549655741511,1.5102391145075031e-07,0.08603955195710926,residual,2.222006751886933e-15,5.198593895742258e-07,2.201213230243738e-11
val,126,4,21001.451110430055,25.62342346599173,0.9483672668276427,1.855835988529422e-07,0.15314340567350251,residual,8.881784197001252e-16,8.292709929039119e-07,3.637978807091713e-12
val,127,6,28381.436150505277,9.387074208239815,0.9065816136815473,5.590671994730996e-08,0.043859856857202964,residual,4.443059973708341e-16,7.210788538607474e-07,1.1125638132274387e-11
val,128,8,23385.580073526366,17.327476075461,1.0886074873983576,5.3123316626289504e-08,0.1124929153329315,residual,4.002966042486721e-15,5.917539731524547e-07,2.96981704509666e-11
val,129,4,28364.41052598443,22.755712927840108,1.0102568029503562,8.572602853980844e-08,0.10926368224345322,residual,1.790180836524724e-15,5.871507824636205e-07,1.0998871059607903e-11
val,130,6,21337.957176974036,12.440871328823324,0.9795204522911285,1.7167683890232194e-07,0.08204120866338092,residual,3.116544544127953e-15,8.422028668676687e-07,7.499885442698834e-12
val,131,8,25817.661301433793,13.103892102529567,1.0749792817975068,1.3132111533510615e-07,0.07806964443215161,residual,6.280369834735101e-16,6.443561247141328e-07,4.3807065881236834e-11
val,132,4,19945.806960924005,14.70504198736495,0.9468576082799951,1.375404517699439e-07,0.09892622255206053,residual,1.350644602892852e-15,1.6719503045253686e-06,7.332580706405269e-12
val,133,6,16516.019971396516,23.28334554807512,1.0396057055262795,1.9550148134190765e-07,0.19691385724035465,residual,1.6011864169946886e-15,1.5082760253969029e-06,1.4665161412810538e-11
val,134,8,26680.234292908583,9.757887659691107,0.9224969671301178,1.1378181428503823e-07,0.049243692441873564,residual,1.3322676295501878e-15,6.790700128318951e-07,1.4896012866446834e-11
val,135,4,27471.344098897636,21.361630848827062,1.0586101128458498,1.55505603041664e-07,0.11195700216029983,residual,1.350644602892852e-15,7.235951510461857e-07,2.8760747774580336e-12
val,136,6,28343.73456556911,21.968338069990317,0.982724425796616,1.3055003248193668e-07,0.10319733404935899,residual,1.1102230246251565e-15,6.048556771362481e-07,1.4999770885397668e-11
val,137,8,26065.504331831296,33.04704776203609,1.0385297666779851,8.855523511217225e-08,0.16588850339652525,residual,3.614624287906422e-15,7.164179662480199e-07,2.4404303740081994e-11
val,138,4,29698.570068346766,18.183075474958656,1.0473351312391468,1.5211685379896286e-07,0.08895982202570696,residual,9.485749680535096e-16,3.7477448152761144e-07,3.749942721349417e-12
val,139,6,17100.385447669614,5.483983141001841,1.0252822261270824,1.8768582712095285e-07,0.04919505168809587,residual,2.2266822963392197e-15,1.4856384418735294e-06,1.626953582672133e-11
val,140,8,20735.083607723376,23.724943014130247,0.9901162452334457,6.879835935248627e-08,0.1517846062238993,residual,3.580361673049448e-15,1.152422738277103e-06,1.9946776046218755e-11
val,141,4,27268.74984488359,12.561625317612252,1.053004627427512,7.08933270727419e-08,0.0696335242301452,residual,1.336885555457667e-15,7.380417941878015e-07,7.276845738399635e-12
val,142,6,20085.979445753946,29.100177709180468,0.9901482228916989,7.453386074810816e-08,0.18558550666546803,residual,2.220446049250313e-15,1.2731982155204492e-06,8.348051665364355e-12
val,143,8,19644.4247767716,24.88369531605794,1.0247062922825665,1.7587778254542382e-07,0.17261753110598171,residual,5.687116766346677e-15,1.1290157140584956e-06,2.2296536684973512e-11
val,144,4,17638.324478089056,21.912708384135026,1.0626965100538468,1.529550162282079e-07,0.1789358801704596,residual,2.3914935841127266e-15,2.109333830289844e-06,5.4569682106375694e-12
val,145,6,18022.481899618957,21.9278147751196,1.012935026642156,1.5986396072157288e-07,0.16702069679341663,residual,1.111609937126711e-15,1.4996492545434538e-06,1.4551915228366852e-11
val,146,8,25036.24810570549,26.157037730598233,0.9056539001950413,1.1471300884093177e-07,0.12479916989296472,residual,2.2315206618374916e-15,9.475342917014761e-07,1.5245909357181706e-11
val,147,4,20777.813027360695,9.41525342269141,0.9163593439860402,1.9708522697292184e-07,0.0607282374438984,residual,3.116544544127953e-15,1.369664806217415e-06,2.5724394843074972e-12
val,148,6,27245.716871783967,22.524597487614948,1.0622331749219653,1.4369634753602813e-07,0.11856155226049485,residual,1.790180836524724e-15,5.755710818734403e-07,1.4665161412810538e-11
val,149,8,26644.905985452395,19.35517227740482,0.9442760416905538,8.620420931454345e-08,0.09447155329798675,residual,2.318213734067276e-15,7.629536785196809e-07,2.1997742119215807e-11
test,0,4,20545.01084415892,49.29769224316273,1.1829903512021163,1.7546297770422161e-07,0.31808058517077875,residual,2.673771110915334e-15,1.0744536043925473e-06,7.275957614183426e-12
test,1,6,24874.203811385996,45.99250444639125,1.173733235794246,1.4281814231893905e-07,0.24933821883207818,residual,1.1102230246251565e-15,7.941535301124524e-07,1.626953582672133e-11
test,2,8,20734.808347780396,39.90079446536466,0.8502400128280293,1.8115207584044484e-07,0.1965220194728339,residual,3.552713678800501e-15,1.1663300991387095e-06,2.961100216652941e-11
test,3,4,27213.698434750186,41.46963197620943,0.873834023083315,1.5321685571545264e-07,0.15814994326937673,residual,1.9860273225978185e-15,7.628245569599733e-07,4.547473508864641e-12
test,4,6,15529.070616917401,41.7252497117316,0.8397438806294242,1.1635235882045725e-07,0.26748270051809453,residual,1.790180836524724e-15,1.8197416856590342e-06,7.275957614183426e-12
test,5,8,26192.964395282317,36.295618076983146,1.1354052737599838,1.5107240436032218e-07,0.19383979911549576,residual,1.336885555457667e-15,7.389032530829986e-07,2.572439484307497e-11
test,6,4,27030.772758024774,43.66508655367444,0.8981543588110041,1.7964220320724631e-07,0.16958460396500674,residual,1.3322676295501878e-15,8.063386257972771e-07,4.067383956680332e-12
test,7,6,29406.792564421892,45.41095418607431,1.1420647043366303,8.777955483595371e-08,0.20350068828223788,residual,1.831026719408895e-15,6.354868606522961e-07,5.1448789686149945e-12
test,8,8,27012.008262776257,44.95116498228522,1.164328642864013,1.462922189719124e-07,0.22433807570196124,residual,1.3322676295501878e-15,6.966195012022363e-07,1.626953582672133e-11
test,9,4,22336.97368583161,46.38293410106154,0.8066373486267512,9.957371867594466e-08,0.191878640093492,residual,6.6671180517865e-16,9.288682655832494e-07,2.033691978340166e-12
test,10,6,20580.085064241466,39.0871559320422,0.8997261323469555,6.932229858470651e-08,0.20644307054268066,residual,4.782987168225453e-15,9.129861229484982e-07,1.1064480586898244e-11
test,11,8,22342.185815117566,47.35030305161255,1.1097829638328365,6.698109237204477e-08,0.2674815975412131,residual,1.1102230246251565e-15,8.671232074055847e-07,1.0289757937229989e-11
test,12,4,22155.572253281858,40.45011276289992,0.817592805927957,1.6957031390540725e-07,0.17858945219530864,residual,3.72214583915569e-15,9.225329046336967e-07,4.547473508864641e-12
test,13,6,16480.790674497137,36.75956818131346,0.8907743447834426,7.945405684163106e-08,0.24399345046780072,residual,1.9860273225978185e-15,1.4487969300948671e-06,1.8749713606747085e-11
test,14,8,23039.940018772086,47.94359688441595,0.8362045526128092,6.619573580641053e-08,0.19700341277300057,residual,2.673771110915334e-15,1.235069172282042e-06,1.8189894035458565e-11
test,15,4,24854.613805372726,38.35116673482927,1.1949483483896803,5.357896956662074e-08,0.22391654550667886,residual,1.350644602892852e-15,7.160015272230457e-07,4.547473508864641e-12
test,16,6,17240.873993944242,35.02064611740409,0.827580422353329,1.6312525092963066e-07,0.20894584230566787,residual,2.6645352591003757e-15,1.1734142298204517e-06,1.5245909357181706e-11
test,17,8,24633.73875865354,41.5087067995205,1.1084687964655304,1.6810063779828505e-07,0.221772301550466,residual,1.89247439205462e-15,6.86539758203205e-07,2.329443027495599e-11
test,18,4,28816.49404005916,46.363719997358544,0.8418241614684011,1.0498684253355624e-07,0.15517987094440341,residual,9.485749680535096e-16,1.1150907841221893e-06,2.033691978340166e-12
test,19,6,21483.83926192673,39.61118918632684,1.1324703011329345,1.6758384214120588e-07,0.25131464209494664,residual,2.701289205785704e-15,1.0803849767361654e-06,1.8189894035458565e-11
test,20,8,26829.831218692278,37.65576116367194,0.8911522706179079,1.5022245076453276e-07,0.15263628652856043,residual,1.4043333874306805e-15,1.0891877767319921e-06,7.499885442698834e-12
test,21,4,29547.25334057227,43.05442644767244,0.8182390322682214,6.528801172679017e-08,0.13998495861873705,residual,1.3334236103573e-15,5.246947791988782e-07,2.7284841053187847e-12
test,22,6,16519.185239326278,48.665270696530015,0.8667423919771314,6.024954620847407e-08,0.2875097855930654,residual,1.6011864169946886e-15,2.2552945767826373e-06,2.2499656328096503e-11
test,23,8,16624.12951933355,42.169446606547126,0.8422568243248723,1.424342967270619e-07,0.25246519548645013,residual,3.972054645195637e-15,1.852168378913277e-06,1.669610333072871e-11
test,24,4,24035.898309007884,40.53200059750065,1.1945677401651467,9.914596237115675e-08,0.24086601356777826,residual,1.790180836524724e-15,1.3290204535752189e-06,8.580155856231254e-12
test,25,6,19256.325611470846,35.95148866363513,0.8465579555870809,1.0805096403912381e-07,0.1951917312531375,residual,2.9790409838967277e-15,1.7960541312810487e-06,1.669610333072871e-11
test,26,8,29756.17845541494,39.849510219500964,0.8660347463972861,6.211747571569098e-08,0.13935683008487404,residual,1.8971499361070192e-15,5.374956851243108e-07,1.1249828164048252e-11
test,27,4,17311.101061240974,38.44756926479743,0.8600722670866177,1.766110408275316e-07,0.23181896411422773,residual,8.881784197001252e-16,1.6291075092163572e-06,4.290077928115627e-12
test,28,6,16847.363479820746,46.30581984460106,0.8078419793589123,1.6578307154794028e-07,0.2545042510369206,residual,1.5582722720639764e-15,1.8133469167376552e-06,9.795557720525728e-12
test,29,8,22060.654108026232,39.0656632031166,0.8521689617197686,1.479338346437511e-07,0.18233575236310745,residual,1.4043333874306805e-15,1.2159389147171072e-06,2.1827872842550278e-11
test,30,4,26375.70969423461,39.327740542346845,0.8771851114545854,7.814109158441301e-08,0.15774189209293482,residual,8.005932084973443e-16,6.82717915965585e-07,4.067383956680332e-12
test,31,6,18658.850664720445,38.45884470219882,1.1241494599633886,1.412967713851577e-07,0.2811710653478031,residual,9.930136612989092e-16,1.325712983623015e-06,1.1249828164048252e-11
test,32,8,20446.52093142871,37.536432418848236,0.895569722650132,1.897271121050672e-07,0.2008118233172346,residual,1.831026719408895e-15,1.0632604235856972e-06,1.4999770885397668e-11
test,33,4,20810.059293043407,44.73338282846661,0.8262832915414712,5.394852935160696e-08,0.2059825892283664,residual,4.440892098500626e-16,1.2628854888837579e-06,6.5584595640102444e-12
test,34,6,18667.22238489714,43.16020180019393,1.1128812307097298,5.0395397906702884e-08,0.3018682918460964,residual,1.4217791915866692e-15,1.4535673898204096e-06,5.624914082024126e-12
test,35,8,25430.57009948568,42.77144339925429,1.1040880661105996,1.970930282428801e-07,0.21847337129216232,residual,1.2215606906376903e-15,6.434258865411513e-07,2.0579515874459978e-11
test,36,4,23759.153277983496,38.88553047109025,0.8541919151783167,1.94503386572873e-07,0.16913619715024752,residual,1.4895204919483639e-15,9.560064628118065e-07,1.8749713606747085e-12
test,37,6,19975.735806841458,40.28190669305936,0.8607445601831646,1.763439397957433e-07,0.20791540073856637,residual,1.334867178616311e-15,1.2754016232698755e-06,9.094947017729282e-12
test,38,8,19515.935632255558,35.77860357100204,0.8202085234907222,1.8812243074616482e-07,0.18592614836436064,residual,2.589462819655575e-15,1.9049550033814252e-06,1.8189894035458565e-11
test,39,4,17840.236067847,47.422623839694836,1.157231644826167,1.95835602625774e-07,0.34964489543304206,residual,2.808666774861361e-15,1.9241688966270703e-06,5.823607568738997e-12
test,40,6,25839.042771264416,43.17848656463156,0.8942854185211635,1.833929037062164e-07,0.17529681432935146,residual,6.280369834735101e-16,5.455482760634257e-07,7.275957614183426e-12
test,41,8,21836.026416423363,48.209160595888235,1.166584998231181,1.3585257188346926e-07,0.2910114381192668,residual,9.036560719766055e-16,1.314147899239643e-06,2.212896117379649e-11
test,42,4,16206.81658521147,39.22334939549586,0.8099963325794091,6.600247150728841e-08,0.23659912223607885,residual,3.66205343881779e-15,2.678428754794742e-06,8.580155856231254e-12
test,43,6,23901.932232823623,39.670920557822136,1.1732091728653586,9.244534655925803e-08,0.2342690318470597,residual,2.8457249041605285e-15,1.0621388487179354e-06,9.094947017729282e-12
test,44,8,25903.98465361647,41.1698763331977,0.8942941123350174,1.5060259109215768e-07,0.16917241903572766,residual,2.0947646133377085e-15,5.074729262331631e-07,1.0289757937229989e-11
test,45,4,18448.447979731576,35.740996502039565,0.8183189565570004,1.481618485659719e-07,0.196076185625573,residual,9.036560719766055e-16,1.5144648302441869e-06,1.9426815345735877e-12
test,46,6,22463.896527171433,44.15714147321829,0.8134454646407018,1.6038226837234285e-07,0.1862231224723118,residual,3.552713678800501e-15,1.0735649368515996e-06,1.1647215137477994e-11
test,47,8,18587.85095780315,38.84275122832017,0.8612033109528099,7.617319502828322e-08,0.2177921222348206,residual,2.673771110915334e-15,1.1261062103316312e-06,1.626953582672133e-11
test,48,4,23486.43532528602,42.73013334269529,0.8147461756238268,6.952796616979398e-08,0.17444847334435767,residual,8.005932084973443e-16,5.82270653173373e-07,4.067383956680332e-12
test,49,6,28966.694417322666,48.116640704048855,0.8432597130269324,8.712747670369209e-08,0.15837995072623626,residual,2.2315206618374916e-15,4.597349656129166e-07,3.637978807091713e-12
test,50,8,28178.780916111427,38.093286340854235,1.1044439677263655,1.193305569894811e-07,0.18164579967623007,residual,9.155133597044475e-16,3.7702221254530536e-07,1.0951766470309208e-11
test,51,4,16227.388881019464,46.040740677149984,0.8782617270500012,1.1627906408945725e-07,0.28618234753617017,residual,8.882868333007367e-16,1.8660599130631988e-06,8.134767913360665e-12
test,52,6,28143.30924571565,46.87101886698597,1.116264849988437,7.764035698572531e-08,0.2121883707176164,residual,8.881784197001252e-16,6.694110484176083e-07,9.668061295755842e-12
test,53,8,21100.134251399457,49.36479993525268,1.1533950389327425,8.869245800884515e-08,0.30221982204403713,residual,3.468447607305094e-15,8.806318954987729e-07,2.329443027495599e-11
test,54,4,15967.45902368968,43.43962599844705,1.1380905260018683,9.549600815790163e-08,0.3624968706526129,residual,3.972054645195637e-15,1.8072552243322508e-06,7.770726138294351e-12
test,55,6,21089.65434430658,49.52975817006064,0.8102333458436806,1.8733665792782558e-07,0.2128486083988263,residual,3.0847422370805075e-15,1.0968545511035765e-06,1.4551915228366852e-11
test,56,8,24567.114695171313,43.717937720543546,0.8572564804317143,1.6070897785513303e-07,0.17824094514561614,residual,9.930136612989092e-16,8.055734386100636e-07,1.3116919128020489e-11
test,57,4,27545.570790820508,48.86612980549563,0.8656552571913978,1.9068187433260766e-07,0.17265076497365123,residual,1.3334236103573e-15,4.268976107689848e-07,3.2792297820051222e-12
test,58,6,15781.43802157939,41.529706635068614,1.1449706289081094,1.0382165750423301e-07,0.3576973615641966,residual,1.2560739669470201e-15,2.087722094702821e-06,2.9330322825621076e-11
test,59,8,29575.34762615466,38.87799161364557,1.1961205008581475,6.51709922564554e-08,0.1902375023107308,residual,4.577566798522237e-16,5.674852174973586e-07,1.3116919128020489e-11
test,60,4,29932.07777334631,44.884242069972444,0.8332346347386742,9.59443657853487e-08,0.1447380894177944,residual,4.47545209131181e-16,5.618483112406542e-07,3.749942721349417e-12
test,61,6,23541.442251602995,45.630556525386744,1.169706404723707,6.471254905857285e-08,0.26118761207911917,residual,8.886119947416683e-16,1.0032750666895663e-06,1.1647215137477994e-11
test,62,8,23646.21384864005,49.476047231137414,0.8038220042810349,1.040047346933822e-07,0.1882070899247417,residual,6.664070680274406e-16,8.324811490691256e-07,1.0606439709309235e-11
test,63,4,23273.7349239012,48.15302336404503,0.8939601771203303,1.5855360536542616e-07,0.20907317474256268,residual,1.1102230246251565e-15,1.0314130149351176e-06,7.499885442698834e-12
test,64,6,16005.911565070459,42.044034994805955,1.1868342934273792,1.9863086156701873e-07,0.3687287788085865,residual,3.72214583915569e-15,1.5118639669694532e-06,1.626953582672133e-11
test,65,8,28708.49360871419,40.570742761180526,1.156723760505043,1.5461107852392754e-07,0.1954063233591777,residual,2.931072891608563e-15,5.573298918372165e-07,1.626953582672133e-11
test,66,4,23250.31841616081,40.45833189506513,0.8111978840086956,1.995397420745848e-07,0.16887380009963746,residual,1.790180836524724e-15,6.450095934562139e-07,6.5584595640102444e-12
test,67,6,15251.069012468677,37.54256262699182,1.188437910835098,8.546186952788777e-08,0.35730388761756443,residual,1.6011864169946886e-15,1.9371503021525182e-06,9.094947017729282e-12
test,68,8,17771.42070910423,45.499135545190114,0.8167943073890692,1.3212514849599976e-07,0.24114111469747748,residual,2.701289205785704e-15,1.6832052645272677e-06,9.094947017729282e-12
test,69,4,22205.523060920765,42.01120636963196,1.1009117176879464,1.5168055807074907e-07,0.2464069460345971,residual,2.2247786310271853e-16,1.137228188158408e-06,4.067383956680332e-12
test,70,6,17559.834533544876,40.78959989225689,1.1272073381163905,1.20603660929982e-07,0.31250502434353655,residual,6.556898606395035e-15,1.240955524279292e-06,1.4665161412810538e-11
test,71,8,20570.950877427444,42.4726445507357,1.1914454500158373,1.184436559194221e-07,0.29004853751378484,residual,2.589462819655575e-15,1.135125284340609e-06,2.6233838256040978e-11
test,72,4,20166.87201101292,36.42188412009582,1.123007676173135,9.068464969926183e-08,0.24965905945073674,residual,8.920730087951354e-16,1.1063701664802881e-06,7.499885442698834e-12
test,73,6,25653.380713803184,44.5446553964301,0.8059841931703012,1.2793385665070423e-07,0.1625272384438952,residual,2.2644195468014707e-15,6.652255797551737e-07,2.121287941861847e-11
test,74,8,23597.148028813237,43.38119852779222,1.1514938448500667,1.2795169000819393e-07,0.24795142605962606,residual,3.7942998722140385e-15,7.210673601649643e-07,2.300859821966427e-11
test,75,4,16095.374775325068,38.87632842188041,0.8540637091682849,1.2320887218519517e-07,0.2495897654498418,residual,8.899114524108741e-16,1.563472293453779e-06,1.4805501083264704e-11
test,76,6,15400.506857934914,46.56401733104043,1.1856309345516547,1.8445359550142784e-07,0.4101005928234765,residual,2.6645352591003757e-15,2.11208605249078e-06,1.5541452276588702e-11
test,77,8,25828.993779984485,45.45511626876272,0.8454561430339884,5.14770550901895e-08,0.17162717186100462,residual,9.930136612989092e-16,6.507374840887373e-07,1.626953582672133e-11
test,78,4,24685.92291828106,35.94680472064018,0.8601213598076646,8.329837283917384e-08,0.15468423064204165,residual,3.3306690738754696e-16,8.262548173318582e-07,2.033691978340166e-12
test,79,6,20628.366894901796,49.69749212375254,0.825772643475287,1.956697821390995e-07,0.22224673074772655,residual,3.1401849173675502e-15,2.2089973019259144e-06,8.134767913360665e-12
test,80,8,22876.246980169144,37.574451319367284,0.8489520596461662,1.7839860089506084e-07,0.17026736981579824,residual,1.8971499361070192e-15,9.128577807274821e-07,1.0289757937229989e-11
test,81,4,27800.901319477154,47.224418598433196,1.1377218182541033,1.0242074354623638e-07,0.2199958716685097,residual,1.350644602892852e-15,1.0061751391786157e-06,4.897778860262864e-12
test,82,6,22971.306192312994,43.52237378801482,0.8254001031338684,1.2521641754639939e-07,0.18298072826430323,residual,1.1105699151271774e-15,9.706675001831285e-07,4.547473508864641e-12
test,83,8,21585.88152872825,44.25057878718201,0.8888523373523725,1.7940752466113924e-07,0.21206512887815837,residual,1.6165091241761062e-15,1.0547026532185748e-06,8.134767913360665e-12
test,84,4,25210.333184094983,49.86289246743141,1.1031932453301236,1.4861898641109896e-07,0.24344682507272025,residual,8.005932084973443e-16,9.632272431185708e-07,3.2792297820051222e-12
test,85,6,27078.215109310244,40.369060911378924,1.1715452787137808,1.4672989021572636e-07,0.2090845001268164,residual,1.1102230246251565e-15,8.370512328985895e-07,6.5584595640102444e-12
test,86,8,25704.777328314245,35.146984359302685,0.8532196912344545,9.090570502987113e-08,0.14488223001633638,residual,3.568292035180542e-15,6.893391844140381e-07,1.0289757937229989e-11
test,87,4,23700.928074080723,47.6792578125531,1.181483314613652,1.337745982455952e-07,0.26963244139071063,residual,9.485749680535096e-16,6.917205301817628e-07,4.067383956680332e-12
test,88,6,28932.44525385892,35.80202624733218,1.1517949887083159,5.987069948445466e-08,0.17620137699681615,residual,7.771561172376096e-16,5.235023813180421e-07,5.1448789686149945e-12
test,89,8,23441.6393191171,37.59042755147738,1.1873432122597332,1.615720699856223e-07,0.2324648162516268,residual,2.9790409838967277e-15,9.74917662010287e-07,2.1827872842550278e-11
test,90,4,27250.04986337626,40.666932919364235,0.8833430954810624,9.640098657833093e-08,0.15747449453943624,residual,4.965068306494546e-16,6.927131513337808e-07,2.033691978340166e-12
test,91,6,28410.410298111747,45.38636125094484,1.135546540893256,1.123727786188854e-07,0.20936030934871344,residual,2.7217452008024307e-15,8.538350859132677e-07,5.4569682106375694e-12
test,92,8,23110.28945018285,46.33905515003492,0.8358292372676704,1.1453181420874511e-07,0.19205090759859053,residual,7.802476885071851e-16,1.107428895650282e-06,1.626953582672133e-11
test,93,4,22595.27973728833,42.15831541339569,0.8825917074870072,1.0705318053500249e-07,0.19460698760110373,residual,9.930136612989092e-16,1.0586330091950866e-06,4.547473508864641e-12
test,94,6,27202.368242466262,49.97762480444727,0.8098741387603866,1.8242946451771314e-07,0.16586586287497854,residual,8.881784197001252e-16,5.46756464430269e-07,3.637978807091713e-12
test,95,8,23169.61951407106,39.745737800700915,0.8701270623889515,8.637024677035405e-08,0.17948282408468139,residual,2.2644195468014707e-15,8.680885228109342e-07,9.094947017729282e-12
test,96,4,20083.74876915633,36.64182152000792,1.1001496226947138,1.609666411163499e-07,0.24669423026351317,residual,8.881784197001252e-16,1.623036811962417e-06,3.779125595109386e-12
test,97,6,25941.079565521737,47.337972267140124,0.8693923906141152,6.473935489255735e-08,0.18044155456817731,residual,6.111054354846122e-16,8.557536721413376e-07,5.823607568738997e-12
test,98,8,23532.092208962364,41.9953038319277,0.8675730241353188,6.758265575734784e-08,0.1831861268451689,residual,1.2560739669470201e-15,7.129660228723464e-07,1.0913936421275139e-11
test,99,4,26448.238463085218,46.19762357680474,0.8820736494540565,1.8710974233226527e-07,0.17674374307495827,residual,2.2644195468014707e-15,8.26420508246284e-07,2.7284841053187847e-12
test,100,6,15945.173214746861,47.961732039200754,0.8673852591280331,1.5242895816211284e-07,0.29534523054381245,residual,1.336885555457667e-15,1.88558975674964e-06,9.094947017729282e-12
test,101,8,27965.05384855197,44.83031157978151,1.1046812878358636,1.7102126472936447e-07,0.20522246353998458,residual,8.881784197001252e-16,6.473232114311372e-07,2.300859821966427e-11
test,102,4,27877.536752089796,47.624246043705256,1.1575026936812924,1.680029308525994e-07,0.224417470162416,residual,8.881784197001252e-16,6.422587472560899e-07,1.8331451766013172e-12
test,103,6,24125.80862764475,44.03945580624208,1.1916548041164596,9.97456829348041e-08,0.25355718211166806,residual,2.220446049250313e-15,9.478371256875352e-07,8.134767913360665e-12
test,104,8,29320.593903819918,39.443160272175575,0.858095891159793,1.8172565065236248e-07,0.1391038777297956,residual,2.701289205785704e-15,4.5475362947366686e-07,2.4404303740081994e-11
test,105,4,21575.695183785676,38.78957480712199,0.8776161233664432,6.171827295917993e-08,0.19101789917312118,residual,1.4043333874306805e-15,1.1335397641818799e-06,2.5724394843074972e-12
test,106,6,23527.550706408958,43.71523261628561,1.1664241766046508,1.9518533239148012e-07,0.25322839047197154,residual,9.930136612989092e-16,1.1430381219338754e-06,1.3116919128020489e-11
test,107,8,20457.865080259242,40.73314599913282,0.8620930743063683,1.0085582831467566e-07,0.20494723053616723,residual,1.1103097574110882e-15,1.345498419267111e-06,8.134767913360665e-12
test,108,4,24694.366848525682,42.751911522241855,1.1137733772100797,1.8218428622322496e-07,0.22688890978393872,residual,2.701289205785704e-15,6.880053100735945e-07,8.185452315956354e-12
test,109,6,19547.801810387842,39.582073243792756,0.8776839310996979,1.532065383241959e-07,0.21395074527349253,residual,8.95090418262362e-16,1.77159161614758e-06,7.332580706405269e-12
test,110,8,27196.14805347552,44.95112871779229,1.1545463445100361,9.833644878992616e-08,0.22094695612694734,residual,1.734223803652547e-15,8.586437659364517e-07,3.354050734667139e-11
test,111,4,24246.97194135326,39.242922951763546,0.8442145344016131,1.0672047173863496e-07,0.16488433288856177,residual,8.881784197001252e-16,6.616753493461264e-07,5.475883235154604e-12
test,112,6,22360.12392514864,46.10451777063518,0.8777210794432279,1.4068670342455682e-07,0.20775152432320088,residual,1.8971499361070192e-15,1.6733004537486469e-06,1.9336122591511685e-11
